Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,CO2 Emissions(g/km),vehicle_key,demand_target,revenue_target
MINI,COOPER CONVERTIBLE,MINICOMPACT,1.5,3,AS6,Z,184,MINICOMPACT_Z_AS6_small,2108,90538600.0
MINI,COOPER CONVERTIBLE,MINICOMPACT,1.5,3,M6,Z,174,MINICOMPACT_Z_M6_small,2556,109780200.0
MINI,COOPER COUNTRYMAN ALL4,STATION WAGON - SMALL,1.5,3,AS8,Z,215,STATION WAGON - SMALL_Z_AS8_small,3370,104301500.0
MINI,COOPER COUNTRYMAN ALL4,STATION WAGON - SMALL,1.5,3,M6,Z,214,STATION WAGON - SMALL_Z_M6_small,3621,112069950.0
MINI,COOPER S 3 DOOR,SUBCOMPACT,2.0,4,AS6,Z,197,SUBCOMPACT_Z_AS6_medium,3218,109733800.0
MINI,COOPER S 3 DOOR,SUBCOMPACT,2.0,4,M6,Z,210,SUBCOMPACT_Z_M6_medium,3457,117883700.0
MINI,COOPER S 5 DOOR,SUBCOMPACT,2.0,4,AS6,Z,197,SUBCOMPACT_Z_AS6_medium,3162,107824200.0
MINI,COOPER S 5 DOOR,SUBCOMPACT,2.0,4,M6,Z,210,SUBCOMPACT_Z_M6_medium,3409,116246900.0
MINI,COOPER S CLUBMAN ALL4,MID-SIZE,2.0,4,AS8,Z,215,MID-SIZE_Z_AS8_medium,3528,120304800.0
MINI,COOPER S CONVERTIBLE,MINICOMPACT,2.0,4,AS6,Z,195,MINICOMPACT_Z_AS6_medium,2203,101558300.0
MINI,COOPER S CONVERTIBLE,MINICOMPACT,2.0,4,M6,Z,210,MINICOMPACT_Z_M6_medium,1992,91831200.0
MINI,COOPER S COUNTRYMAN ALL4,MID-SIZE,2.0,4,AS8,Z,215,MID-SIZE_Z_AS8_medium,3746,127738600.0
MINI,COOPER S COUNTRYMAN ALL4,MID-SIZE,2.0,4,M6,Z,227,MID-SIZE_Z_M6_medium,3669,125112900.0
MINI,JOHN COOPER WORKS,SUBCOMPACT,2.0,4,AS6,Z,197,SUBCOMPACT_Z_AS6_medium,4105,139980500.0
MINI,JOHN COOPER WORKS,SUBCOMPACT,2.0,4,M6,Z,210,SUBCOMPACT_Z_M6_medium,3387,115496700.0
MINI,JOHN COOPER WORKS CLUBMAN ALL4,MID-SIZE,2.0,4,AS8,Z,211,MID-SIZE_Z_AS8_medium,3388,115530800.0
MINI,JOHN COOPER WORKS CLUBMAN ALL4,MID-SIZE,2.0,4,M6,Z,228,MID-SIZE_Z_M6_medium,3547,120952700.0
MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,2.0,4,AS6,Z,203,MINICOMPACT_Z_AS6_medium,1811,83487100.0
MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,MID-SIZE,2.0,4,AS8,Z,220,MID-SIZE_Z_AS8_medium,3921,133706100.0
MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,MID-SIZE,2.0,4,M6,Z,232,MID-SIZE_Z_M6_medium,3382,115326200.0
MITSUBISHI,ECLIPSE CROSS,SUV - SMALL,1.5,4,AV8,X,208,SUV - SMALL_X_AV8_small,4107,116433450.0
MITSUBISHI,ECLIPSE CROSS 4WD,SUV - SMALL,1.5,4,AV8,X,216,SUV - SMALL_X_AV8_small,4057,115015950.0
MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,2.4,4,AV6,X,212,SUV - SMALL_X_AV6_medium,4205,136242000.0
MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,3.0,6,AS6,Z,248,SUV - SMALL_Z_AS6_large,3171,128108400.0
MITSUBISHI,RVR 4WD,SUV - SMALL,2.4,4,AV6,X,219,SUV - SMALL_X_AV6_medium,3800,123120000.0
NISSAN,ALTIMA,MID-SIZE,2.5,4,AV,X,179,MID-SIZE_X_AV_medium,4537,149040450.0
NISSAN,ALTIMA SR,MID-SIZE,2.5,4,AV7,X,185,MID-SIZE_X_AV7_medium,3854,126603900.0
NISSAN,ARMADA 4WD,SUV - STANDARD,5.6,8,AS7,X,362,SUV - STANDARD_X_AS7_performance,1514,94473600.0
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,A5,X,290,PICKUP TRUCK - SMALL_X_A5_medium,2735,89844750.0
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,4.0,6,A5,X,300,PICKUP TRUCK - SMALL_X_A5_xlarge,1786,73940400.0
NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4.0,6,A5,X,326,PICKUP TRUCK - SMALL_X_A5_xlarge,2127,88057800.0
NISSAN,KICKS,MID-SIZE,1.6,4,AV,X,169,MID-SIZE_X_AV_medium,4123,118742400.0
NISSAN,MAXIMA,MID-SIZE,3.5,6,AV7,Z,227,MID-SIZE_Z_AV7_large,3355,143090750.0
NISSAN,MICRA,COMPACT,1.6,4,A4,X,188,COMPACT_X_A4_medium,4363,125654400.0
NISSAN,MICRA,COMPACT,1.6,4,M5,X,186,COMPACT_X_M5_medium,4796,138124800.0
NISSAN,NV200 CARGO VAN,SPECIAL PURPOSE VEHICLE,2.0,4,AV,X,218,SPECIAL PURPOSE VEHICLE_X_AV_medium,3448,105508800.0
NISSAN,PATHFINDER 4WD PLATINUM,SUV - SMALL,3.5,6,AV,X,259,SUV - SMALL_X_AV_large,3500,137025000.0
NISSAN,QASHQAI AWD,STATION WAGON - SMALL,2.0,4,AV,X,196,STATION WAGON - SMALL_X_AV_medium,3578,109486800.0
NISSAN,ROGUE AWD,SUV - SMALL,2.5,4,AV,X,205,SUV - SMALL_X_AV_medium,4011,131761350.0
NISSAN,SENTRA,MID-SIZE,1.8,4,AV,X,172,MID-SIZE_X_AV_medium,4177,124056900.0
NISSAN,SENTRA,MID-SIZE,1.8,4,M6,X,187,MID-SIZE_X_M6_medium,4557,135342900.0
NISSAN,TITAN 4WD PRO-4X,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,331,PICKUP TRUCK - STANDARD_X_AS7_performance,1437,72424800.0
PORSCHE,911 CARRERA GTS,MINICOMPACT,3.0,6,AM7,Z,243,MINICOMPACT_Z_AM7_large,1438,75351200.0
PORSCHE,911 CARRERA GTS,MINICOMPACT,3.0,6,M7,Z,260,MINICOMPACT_Z_M7_large,1788,93691200.0
PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3.0,6,AM7,Z,249,MINICOMPACT_Z_AM7_large,1471,77080400.0
PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3.0,6,M7,Z,258,MINICOMPACT_Z_M7_large,1393,72993200.0
PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.0,6,AM7,Z,248,MINICOMPACT_Z_AM7_large,1314,68853600.0
PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.0,6,M7,Z,257,MINICOMPACT_Z_M7_large,1514,79333600.0
PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.0,6,AM7,Z,250,MINICOMPACT_Z_AM7_large,1645,86198000.0
PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.0,6,M7,Z,260,MINICOMPACT_Z_M7_large,1683,88189200.0
PORSCHE,911 GT3,TWO-SEATER,4.0,6,AM7,Z,324,TWO-SEATER_Z_AM7_xlarge,1374,78180600.0
PORSCHE,911 GT3,TWO-SEATER,4.0,6,M6,Z,352,TWO-SEATER_Z_M6_xlarge,1155,65719500.0
PORSCHE,911 TARGA 4 GTS,MINICOMPACT,3.0,6,AM7,Z,251,MINICOMPACT_Z_AM7_large,1614,84573600.0
PORSCHE,911 TARGA 4 GTS,MINICOMPACT,3.0,6,M7,Z,266,MINICOMPACT_Z_M7_large,1546,81010400.0
PORSCHE,911 TURBO S EXCLUSIVE,MINICOMPACT,3.8,6,AM7,Z,285,MINICOMPACT_Z_AM7_xlarge,1559,87304000.0
PORSCHE,BOXSTER GTS,TWO-SEATER,2.5,4,AM7,Z,249,TWO-SEATER_Z_AM7_medium,1930,93315500.0
PORSCHE,BOXSTER GTS,TWO-SEATER,2.5,4,M6,Z,257,TWO-SEATER_Z_M6_medium,1611,77891850.0
PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,A8,Z,334,SUV - STANDARD_Z_A8_xlarge,1589,98994700.0
PORSCHE,CAYENNE TURBO S,SUV - STANDARD,4.8,8,A8,Z,334,SUV - STANDARD_Z_A8_xlarge,1458,90833400.0
PORSCHE,CAYMAN GTS,TWO-SEATER,2.5,4,AM7,Z,249,TWO-SEATER_Z_AM7_medium,1251,60485850.0
PORSCHE,CAYMAN GTS,TWO-SEATER,2.5,4,M6,Z,257,TWO-SEATER_Z_M6_medium,1746,84419100.0
PORSCHE,MACAN TURBO KIT,SUV - SMALL,3.6,6,A7,Z,286,SUV - SMALL_Z_A7_xlarge,2919,125808900.0
PORSCHE,PANAMERA,FULL-SIZE,3.0,6,AM8,Z,229,FULL-SIZE_Z_AM8_large,2636,138126400.0
PORSCHE,PANAMERA 4,FULL-SIZE,3.0,6,AM8,Z,235,FULL-SIZE_Z_AM8_large,2422,126912800.0
PORSCHE,PANAMERA 4 EXECUTIVE,FULL-SIZE,3.0,6,AM8,Z,235,FULL-SIZE_Z_AM8_large,2806,147034400.0
PORSCHE,PANAMERA 4 ST,FULL-SIZE,3.0,6,AM8,Z,242,FULL-SIZE_Z_AM8_large,2289,119943600.0
PORSCHE,PANAMERA 4S,FULL-SIZE,2.9,6,AM8,Z,235,FULL-SIZE_Z_AM8_large,2707,140628650.0
PORSCHE,PANAMERA 4S EXECUTIVE,FULL-SIZE,2.9,6,AM8,Z,235,FULL-SIZE_Z_AM8_large,2458,127693100.0
PORSCHE,PANAMERA 4S ST,FULL-SIZE,2.9,6,AM8,Z,249,FULL-SIZE_Z_AM8_large,2228,115744600.0
PORSCHE,PANAMERA TURBO,FULL-SIZE,4.0,8,AM8,Z,261,FULL-SIZE_Z_AM8_xlarge,2244,131722800.0
PORSCHE,PANAMERA TURBO EXECUTIVE,FULL-SIZE,4.0,8,AM8,Z,261,FULL-SIZE_Z_AM8_xlarge,2198,129022600.0
PORSCHE,PANAMERA TURBO ST,FULL-SIZE,4.0,8,AM8,Z,279,FULL-SIZE_Z_AM8_xlarge,2072,121626400.0
RAM,1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,A6,X,382,PICKUP TRUCK - STANDARD_X_A6_performance,1258,63969300.0
ROLLS-ROYCE,DAWN,COMPACT,6.6,12,AS8,Z,397,COMPACT_Z_AS8_performance,1077,66774000.0
ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,AS8,Z,397,FULL-SIZE_Z_AS8_performance,1367,101158000.0
ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12,AS8,Z,397,FULL-SIZE_Z_AS8_performance,1066,78884000.0
ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,AS8,Z,387,FULL-SIZE_Z_AS8_performance,999,74375550.0
ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12,AS8,Z,387,FULL-SIZE_Z_AS8_performance,846,62984700.0
ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,AS8,Z,388,MID-SIZE_Z_AS8_performance,1320,81840000.0
SUBARU,BRZ,MINICOMPACT,2.0,4,M6,Z,229,MINICOMPACT_Z_M6_medium,2026,93398600.0
SUBARU,BRZ tS,MINICOMPACT,2.0,4,M6,Z,239,MINICOMPACT_Z_M6_medium,1859,85699900.0
SUBARU,CROSSTREK AWD,SUV - SMALL,2.0,4,AV7,X,188,SUV - SMALL_X_AV7_medium,4253,130141800.0
SUBARU,CROSSTREK AWD,SUV - SMALL,2.0,4,M6,X,220,SUV - SMALL_X_M6_medium,4014,122828400.0
SUBARU,LEGACY AWD,MID-SIZE,2.5,4,AV7,X,193,MID-SIZE_X_AV7_medium,3205,105284250.0
SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV7,X,198,SUV - SMALL_X_AV7_medium,4186,137510100.0
SUBARU,WRX AWD,COMPACT,2.0,4,AV8,Z,256,COMPACT_Z_AV8_medium,3433,117065300.0
SUBARU,WRX STI AWD,COMPACT,2.5,4,M6,Z,291,COMPACT_Z_M6_medium,3545,128860750.0
SUBARU,WRX STI AWD TYPE RA,COMPACT,2.5,4,M6,Z,296,COMPACT_Z_M6_medium,3107,112939450.0
TOYOTA,4RUNNER 4WD,SUV - STANDARD,4.0,6,AS5,X,308,SUV - STANDARD_X_AS5_xlarge,1958,104557200.0
TOYOTA,4RUNNER 4WD (Part-Time 4WD),SUV - STANDARD,4.0,6,AS5,X,308,SUV - STANDARD_X_AS5_xlarge,2243,119776200.0
TOYOTA,CAMRY,MID-SIZE,2.5,4,AS8,X,164,MID-SIZE_X_AS8_medium,3991,131104350.0
TOYOTA,CAMRY LE/SE,MID-SIZE,2.5,4,AS8,X,172,MID-SIZE_X_AS8_medium,4301,141287850.0
TOYOTA,CAMRY XLE/XSE,MID-SIZE,2.5,4,AS8,X,173,MID-SIZE_X_AS8_medium,4246,139481100.0
TOYOTA,CAMRY,MID-SIZE,3.5,6,AS8,X,210,MID-SIZE_X_AS8_large,3812,149239800.0
TOYOTA,CAMRY XSE,MID-SIZE,3.5,6,AS8,X,215,MID-SIZE_X_AS8_large,3331,130408650.0
TOYOTA,CAMRY HYBRID LE,MID-SIZE,2.5,4,AV6,X,113,MID-SIZE_X_AV6_medium,4710,154723500.0
TOYOTA,CAMRY HYBRID XLE/SE,MID-SIZE,2.5,4,AV6,X,121,MID-SIZE_X_AV6_medium,4290,140926500.0
TOYOTA,C-HR,COMPACT,2.0,4,AV7,X,189,COMPACT_X_AV7_medium,4683,143299800.0
TOYOTA,COROLLA,MID-SIZE,1.8,4,M6,X,178,MID-SIZE_X_M6_medium,4398,130620600.0
TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,105,MID-SIZE_X_AV_medium,5034,149509800.0
TOYOTA,RAV4 HYBRID AWD,SUV - SMALL,2.5,4,AV6,X,171,SUV - SMALL_X_AV6_medium,4382,143948700.0
TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS6,X,384,SUV - STANDARD_X_AS6_performance,1424,89498400.0
TOYOTA,SIENNA,MINIVAN,3.5,6,AS8,X,256,MINIVAN_X_AS8_large,3051,119446650.0
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,AS6,X,283,PICKUP TRUCK - SMALL_X_AS6_large,2326,91062900.0
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,M6,X,299,PICKUP TRUCK - SMALL_X_M6_large,2317,90710550.0
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,371,PICKUP TRUCK - STANDARD_X_AS6_performance,1043,53036550.0
TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,354,PICKUP TRUCK - STANDARD_X_AS6_xlarge,1392,63892800.0
TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,383,PICKUP TRUCK - STANDARD_X_AS6_performance,1255,63816750.0
VOLKSWAGEN,ATLAS,SUV - SMALL,2.0,4,AS8,X,233,SUV - SMALL_X_AS8_medium,4191,128244600.0
VOLKSWAGEN,ATLAS 4MOTION,SUV - SMALL,3.6,6,AS8,X,282,SUV - SMALL_X_AS8_xlarge,2988,118324800.0
VOLKSWAGEN,BEETLE,COMPACT,2.0,4,AS6,X,191,COMPACT_X_AS6_medium,4429,135527400.0
VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.0,4,AS6,X,191,SUBCOMPACT_X_AS6_medium,3825,117045000.0
VOLKSWAGEN,BEETLE DUNE,COMPACT,2.0,4,AS6,X,189,COMPACT_X_AS6_medium,4374,133844400.0
VOLKSWAGEN,BEETLE DUNE CONVERTIBLE,SUBCOMPACT,2.0,4,AS6,X,189,SUBCOMPACT_X_AS6_medium,4018,122950800.0
VOLKSWAGEN,GOLF,COMPACT,1.8,4,AS6,X,199,COMPACT_X_AS6_medium,4080,121176000.0
VOLKSWAGEN,GOLF,COMPACT,1.8,4,M5,X,192,COMPACT_X_M5_medium,4842,143807400.0
VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,AM6,X,200,COMPACT_X_AM6_medium,4235,129591000.0
VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,M6,X,199,COMPACT_X_M6_medium,4592,140515200.0
VOLKSWAGEN,GOLF R,COMPACT,2.0,4,AM7,Z,220,COMPACT_Z_AM7_medium,3555,121225500.0
VOLKSWAGEN,GOLF R,COMPACT,2.0,4,M6,Z,227,COMPACT_Z_M6_medium,3978,135649800.0
VOLKSWAGEN,GOLF ALLTRACK,STATION WAGON - SMALL,1.8,4,AM6,X,220,STATION WAGON - SMALL_X_AM6_medium,3535,104989500.0
VOLKSWAGEN,GOLF ALLTRACK,STATION WAGON - SMALL,1.8,4,M6,X,225,STATION WAGON - SMALL_X_M6_medium,3425,101722500.0
VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,AS6,X,199,STATION WAGON - SMALL_X_AS6_medium,3278,97356600.0
VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,M5,X,192,STATION WAGON - SMALL_X_M5_medium,3642,108167400.0
VOLKSWAGEN,GOLF SPORTWAGEN 4MOTION,STATION WAGON - SMALL,1.8,4,AM6,X,224,STATION WAGON - SMALL_X_AM6_medium,3041,90317700.0
VOLKSWAGEN,GOLF SPORTWAGEN 4MOTION,STATION WAGON - SMALL,1.8,4,M6,X,218,STATION WAGON - SMALL_X_M6_medium,3319,98574300.0
VOLKSWAGEN,PASSAT,MID-SIZE,2.0,4,AS6,X,188,MID-SIZE_X_AS6_medium,4398,134578800.0
VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,AM6,X,246,MID-SIZE_X_AM6_xlarge,3435,136026000.0
VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,AS8,X,229,SUV - SMALL_X_AS8_medium,3955,121023000.0
VOLKSWAGEN,TIGUAN 4MOTION,SUV - SMALL,2.0,4,AS8,X,237,SUV - SMALL_X_AS8_medium,3634,111200400.0
VOLVO,S60 T5 AWD,COMPACT,2.0,4,AS8,X,226,COMPACT_X_AS8_medium,4313,131977800.0
VOLVO,S60 T6 AWD,COMPACT,2.0,4,AS8,Z,221,COMPACT_Z_AS8_medium,3869,131932900.0
VOLVO,S90 T5 AWD,MID-SIZE,2.0,4,AS8,Z,206,MID-SIZE_Z_AS8_medium,3083,105130300.0
VOLVO,S90 T6 AWD,MID-SIZE,2.0,4,AS8,Z,216,MID-SIZE_Z_AS8_medium,3778,128829800.0
VOLVO,V60 T5 AWD,STATION WAGON - SMALL,2.0,4,AS8,X,226,STATION WAGON - SMALL_X_AS8_medium,3281,100398600.0
VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2.0,4,AS8,Z,221,STATION WAGON - SMALL_Z_AS8_medium,3360,114576000.0
VOLVO,V90 T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,216,STATION WAGON - MID-SIZE_Z_AS8_medium,2592,88387200.0
VOLVO,V90 CC T5 AWD,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,214,STATION WAGON - MID-SIZE_Z_AS8_medium,2085,71098500.0
VOLVO,V90 CC T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,224,STATION WAGON - MID-SIZE_Z_AS8_medium,2884,98344400.0
VOLVO,XC60 T5 AWD,SUV - SMALL,2.0,4,AS8,Z,228,SUV - SMALL_Z_AS8_medium,3717,126749700.0
VOLVO,XC60 T6 AWD,SUV - SMALL,2.0,4,AS8,Z,240,SUV - SMALL_Z_AS8_medium,3120,106392000.0
VOLVO,XC90 T5 AWD,SUV - STANDARD,2.0,4,AS8,Z,227,SUV - STANDARD_Z_AS8_medium,2772,127789200.0
VOLVO,XC90 T6 AWD,SUV - STANDARD,2.0,4,AS8,Z,240,SUV - STANDARD_Z_AS8_medium,3615,166651500.0
ACURA,ILX,COMPACT,2.4,4,AM8,Z,199,COMPACT_Z_AM8_medium,3902,140081800.0
ACURA,MDX SH-AWD,SUV - SMALL,3.5,6,AS9,Z,252,SUV - SMALL_Z_AS9_large,3264,139209600.0
ACURA,MDX SH-AWD A-SPEC,SUV - SMALL,3.5,6,AS9,Z,258,SUV - SMALL_Z_AS9_large,2867,122277550.0
ACURA,MDX Hybrid AWD,SUV - SMALL,3.0,6,AM7,Z,210,SUV - SMALL_Z_AM7_large,3009,121563600.0
ACURA,RDX AWD,SUV - SMALL,2.0,4,AS10,Z,232,SUV - SMALL_Z_AS10_medium,3567,121634700.0
ACURA,RDX AWD A-SPEC,SUV - SMALL,2.0,4,AS10,Z,242,SUV - SMALL_Z_AS10_medium,3459,117951900.0
ACURA,RLX Hybrid,MID-SIZE,3.5,6,AM7,Z,196,MID-SIZE_Z_AM7_large,3300,140745000.0
ALFA ROMEO,4C Coupe,TWO-SEATER,1.8,4,AM6,Z,197,TWO-SEATER_Z_AM6_medium,1858,83981600.0
ALFA ROMEO,4C Spider,TWO-SEATER,1.8,4,AM6,Z,197,TWO-SEATER_Z_AM6_medium,1952,88230400.0
ALFA ROMEO,Giulia,MID-SIZE,2.0,4,A8,Z,205,MID-SIZE_Z_A8_medium,3634,123919400.0
ALFA ROMEO,Giulia AWD,MID-SIZE,2.0,4,A8,Z,217,MID-SIZE_Z_A8_medium,3258,111097800.0
ALFA ROMEO,Giulia Quadrifoglio,MID-SIZE,2.9,6,A8,Z,280,MID-SIZE_Z_A8_large,2951,117892450.0
ALFA ROMEO,Stelvio,SUV - SMALL,2.0,4,A8,Z,218,SUV - SMALL_Z_A8_medium,3241,110518100.0
ALFA ROMEO,Stelvio AWD,SUV - SMALL,2.0,4,A8,Z,226,SUV - SMALL_Z_A8_medium,3148,107346800.0
ALFA ROMEO,Stelvio AWD Quadrifoglio,SUV - SMALL,2.9,6,A8,Z,292,SUV - SMALL_Z_A8_large,3041,121487950.0
ASTON MARTIN,DB11 AMR,MINICOMPACT,5.2,12,A8,Z,312,MINICOMPACT_Z_A8_performance,1184,80156800.0
ASTON MARTIN,DBS Superleggera,MINICOMPACT,5.2,12,A8,Z,324,MINICOMPACT_Z_A8_performance,990,67023000.0
ASTON MARTIN,Rapide AMR,SUBCOMPACT,6.0,12,A8,Z,332,SUBCOMPACT_Z_A8_performance,1208,71634400.0
ASTON MARTIN,Vanquish Zagato,MINICOMPACT,6.0,12,A8,Z,346,MINICOMPACT_Z_A8_performance,651,46416300.0
ASTON MARTIN,Vantage V8,TWO-SEATER,4.0,8,A8,Z,264,TWO-SEATER_Z_A8_xlarge,1278,75018600.0
AUDI,A3,SUBCOMPACT,2.0,4,AM7,X,188,SUBCOMPACT_X_AM7_medium,3553,108721800.0
AUDI,A3 quattro,SUBCOMPACT,2.0,4,AM7,X,225,SUBCOMPACT_X_AM7_medium,3457,105784200.0
AUDI,A3 Cabriolet quattro,SUBCOMPACT,2.0,4,AM7,X,221,SUBCOMPACT_X_AM7_medium,3838,117442800.0
AUDI,A4,COMPACT,2.0,4,AM7,Z,182,COMPACT_Z_AM7_medium,4565,155666500.0
AUDI,A4 quattro,COMPACT,2.0,4,AM7,Z,204,COMPACT_Z_AM7_medium,3909,133296900.0
AUDI,A4 allroad quattro,STATION WAGON - SMALL,2.0,4,AM7,Z,221,STATION WAGON - SMALL_Z_AM7_medium,3248,110756800.0
AUDI,A5 quattro,SUBCOMPACT,2.0,4,AM7,Z,204,SUBCOMPACT_Z_AM7_medium,3034,103459400.0
AUDI,A5 Cabriolet quattro,SUBCOMPACT,2.0,4,AM7,Z,204,SUBCOMPACT_Z_AM7_medium,3677,125385700.0
AUDI,A5 Sportback quattro,MID-SIZE,2.0,4,AM7,Z,204,MID-SIZE_Z_AM7_medium,3479,118633900.0
AUDI,A6 quattro,MID-SIZE,3.0,6,AM7,Z,224,MID-SIZE_Z_AM7_large,3342,135016800.0
AUDI,A7 quattro,MID-SIZE,3.0,6,AM7,Z,224,MID-SIZE_Z_AM7_large,3203,129401200.0
AUDI,A8L,FULL-SIZE,3.0,6,AS8,Z,252,FULL-SIZE_Z_AS8_large,2678,140327200.0
AUDI,Q3 quattro,SUV - SMALL,2.0,4,AS8,X,248,SUV - SMALL_X_AS8_medium,3558,108874800.0
AUDI,Q5,SUV - SMALL,2.0,4,AM7,Z,230,SUV - SMALL_Z_AM7_medium,3784,129034400.0
AUDI,Q8,SUV - STANDARD,3.0,6,AS8,Z,294,SUV - STANDARD_Z_AS8_large,2260,118424000.0
AUDI,RS 3,SUBCOMPACT,2.5,5,AM7,Z,247,SUBCOMPACT_Z_AM7_medium,3020,112495000.0
AUDI,RS 5 Coupe,SUBCOMPACT,2.9,6,AS8,Z,262,SUBCOMPACT_Z_AS8_large,2794,111620300.0
AUDI,RS 5 Sportback,MID-SIZE,2.9,6,AS8,Z,268,MID-SIZE_Z_AS8_large,2715,108464250.0
AUDI,S3,SUBCOMPACT,2.0,4,AM7,Z,222,SUBCOMPACT_Z_AM7_medium,3370,114917000.0
AUDI,S4,COMPACT,3.0,6,AS8,Z,230,COMPACT_Z_AS8_large,3493,141117200.0
AUDI,S5,SUBCOMPACT,3.0,6,AS8,Z,230,SUBCOMPACT_Z_AS8_large,3130,126452000.0
AUDI,S5 Cabriolet,SUBCOMPACT,3.0,6,AS8,Z,234,SUBCOMPACT_Z_AS8_large,3060,123624000.0
AUDI,S5 Sportback,MID-SIZE,3.0,6,AS8,Z,230,MID-SIZE_Z_AS8_large,3416,138006400.0
AUDI,SQ5,SUV - SMALL,3.0,6,AS8,Z,270,SUV - SMALL_Z_AS8_large,3255,131502000.0
AUDI,TT Coupe quattro,SUBCOMPACT,2.0,4,AM7,X,213,SUBCOMPACT_X_AM7_medium,3480,106488000.0
AUDI,TT Roadster quattro,TWO-SEATER,2.0,4,AM7,X,213,TWO-SEATER_X_AM7_medium,2177,92740200.0
AUDI,TT RS Coupe,SUBCOMPACT,2.5,5,AM7,Z,241,SUBCOMPACT_Z_AM7_medium,2809,104635250.0
AUDI,TTS Coupe,SUBCOMPACT,2.0,4,AM7,Z,220,SUBCOMPACT_Z_AM7_medium,3536,120577600.0
BENTLEY,Bentayga,SUV - STANDARD,4.0,8,AS8,Z,315,SUV - STANDARD_Z_AS8_xlarge,2120,124444000.0
BENTLEY,Mulsanne,MID-SIZE,6.8,8,AS8,Z,465,MID-SIZE_Z_AS8_performance,150,8895000.0
BMW,230i xDrive Cabriolet,SUBCOMPACT,2.0,4,AS8,Z,207,SUBCOMPACT_Z_AS8_medium,3512,119759200.0
BMW,230i xDrive Coupe,SUBCOMPACT,2.0,4,AS8,Z,202,SUBCOMPACT_Z_AS8_medium,3411,116315100.0
BMW,330i xDrive,COMPACT,2.0,4,AS8,Z,194,COMPACT_Z_AS8_medium,3913,133433300.0
BMW,330i xDrive Gran Turismo,FULL-SIZE,2.0,4,AS8,Z,207,FULL-SIZE_Z_AS8_medium,3162,145768200.0
BMW,330i xDrive Touring,STATION WAGON - SMALL,2.0,4,AS8,Z,207,STATION WAGON - SMALL_Z_AS8_medium,2993,102061300.0
BMW,430i xDrive Cabriolet,SUBCOMPACT,2.0,4,AS8,Z,213,SUBCOMPACT_Z_AS8_medium,3241,110518100.0
BMW,430i xDrive Coupe,COMPACT,2.0,4,AS8,Z,207,COMPACT_Z_AS8_medium,4007,136638700.0
BMW,430i xDrive Gran Coupe,COMPACT,2.0,4,AS8,Z,207,COMPACT_Z_AS8_medium,4159,141821900.0
BMW,440i Coupe,COMPACT,3.0,6,AS8,Z,227,COMPACT_Z_AS8_large,3500,141400000.0
